Name: 斗鱼音乐-秋月剪水, URL: http://epg.112114.xyz/douyu/9588891, Date: 01-19-2024, Resolution: 1920x1080, Response Time: 2536ms
Name: 凤凰中文, URL: http://210.210.155.37/uq2663/h/h157/index2.m3u8, Date: 03-28-2024, Resolution: 1024x576, Response Time: 571ms
Name: 凤凰中文, URL: http://210.210.155.37/uq2663/h/h157/index2.m3u8, Date: 03-26-2024, Resolution: 1024x576, Response Time: 571ms
Name: 凤凰中文, URL: http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226547/1.m3u8, Date: 03-27-2024, Resolution: 720x528, Response Time: 677ms
Name: 凤凰中文, URL: https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV43.m3u8, Date: 03-27-2024, Resolution: None, Response Time: 105ms
Name: 凤凰中文, URL: http://223.71.206.22:30080/HK/fhzw/hls.m3u8, Date: 03-27-2024, Resolution: None, Response Time: 373ms
Name: 凤凰中文, URL: https://yang-1989.eu.org/jd/fhws, Date: 03-27-2024, Resolution: None, Response Time: 1231ms
Name: 凤凰中文, URL: http://abcnew.site:8880/3ca7123n11/ewfr543ds/71088, Date: 02-08-2024, Resolution: None, Response Time: 1304ms
Name: 凤凰中文, URL: http://ali.hlspull.yximgs.com/live/fa7cdfad1a5aaf8370eb7887844fh.flv, Date: 10-26-2023, Resolution: None, Response Time: 1318ms
Name: 凤凰中文, URL: http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8, Date: 07-26-2023, Resolution: None, Response Time: 1584ms
Name: 无线新闻台, URL: http://198.16.100.90:8278/inews_twn/playlist.m3u8?tid=MD8D9734527497345274&ct=19249&tsum=88c5d57f9fdce89810d61e1001910a80, Date: 03-28-2024, Resolution: 1920x1080, Response Time: 304ms
Name: 无线新闻台, URL: http://r.jdshipin.com/CkuBd, Date: 01-18-2024, Resolution: 1920x1080, Response Time: 1079ms
Name: 无线新闻台, URL: http://ali.hlspull.yximgs.com/live/twlivefhwzpthlzzszszzbvdlzdmnbzhdhyzyztvbwxxw.flv, Date: 03-12-2024, Resolution: 1280x720, Response Time: 611ms
Name: 无线新闻台, URL: http://live.cooltv.top/tv/tvb.php?id=0&hq, Date: 03-27-2024, Resolution: 1280x720, Response Time: 867ms
Name: 无线新闻台, URL: http://awei.beimua.com/yes.php?id=13, Date: 05-26-2023, Resolution: None, Response Time: 472ms
Name: 莲花卫视, URL: http://anren.live/HK/BiIOU11uLA.m3u8, Date: 11-28-2023, Resolution: 1920x1080, Response Time: 787ms
Name: 莲花卫视, URL: http://nettvpro.live/hls/lotustv.php, Date: 03-30-2023, Resolution: None, Response Time: 1528ms
Name: 澳亚卫视, URL: https://pi.0472.org/tv/aoya.php?auth=2309081833, Date: 09-12-2023, Resolution: 784x784, Response Time: 398ms
Name: 澳亚卫视, URL: https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8, Date: 03-27-2024, Resolution: 720x480, Response Time: 950ms
Name: 澳亚卫视, URL: https://pi.0472.org/tv/aoya.php?auth=230918, Date: 09-19-2023, Resolution: None, Response Time: 386ms
Name: 澳亚卫视, URL: http://live.mastvnet.com:800/4rlff1m/1024/live.m3u8, Date: 06-05-2023, Resolution: None, Response Time: 570ms
Name: 澳亚卫视, URL: http://live.mastvnet.com:800/4rlff1m/live.m3u8, Date: 06-05-2023, Resolution: None, Response Time: 581ms
Name: 澳亚卫视, URL: http://live.mastvnet.com:800/4rlff1m/a/live.m3u8, Date: 06-05-2023, Resolution: None, Response Time: 581ms
Name: 有線新聞, URL: http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdyjjdjdjhdnowspjjlfjhjtycxjfjjojtspjjmehoytv.flv, Date: 03-23-2024, Resolution: 1920x1080, Response Time: 360ms
Name: 有線新聞, URL: http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdyjjdjdjhdnowspjjlfjhjtycxjfjjojtspjjmehoytv.flv, Date: 03-21-2024, Resolution: 1920x1080, Response Time: 360ms
Name: 有線新聞, URL: http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdyjjdjdjhdnowspjjlfjhjtycxjfjjojtspjjmehoytv.flv, Date: 03-23-2024, Resolution: 1920x1080, Response Time: 360ms
Name: 有線新聞, URL: http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndfncvbdjpeyjhxchjsjjhjejjjyxxw.flv, Date: 03-24-2024, Resolution: 1920x1080, Response Time: 526ms
Name: 有線新聞, URL: http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndfncvbdjpeyjhxchjsjjhjejjjyxxw.flv, Date: 03-23-2024, Resolution: 1920x1080, Response Time: 527ms
Name: 有線新聞, URL: http://live.sjsrm.com/bjsjs/sd/live.m3u8, Date: 02-27-2024, Resolution: 1920x1080, Response Time: 1732ms
Name: 有線新聞, URL: http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8, Date: 09-26-2023, Resolution: 1280x720, Response Time: 308ms
Name: 有線新聞, URL: http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8, Date: 06-02-2023, Resolution: 1280x720, Response Time: 309ms
Name: 有線新聞, URL: http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u, Date: 01-04-2024, Resolution: 1280x720, Response Time: 310ms
Name: 有線新聞, URL: http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8, Date: 03-27-2024, Resolution: 1280x720, Response Time: 314ms
Name: 有線新聞, URL: http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8, Date: 02-26-2024, Resolution: 1280x720, Response Time: 315ms
Name: 有線新聞, URL: http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8, Date: 09-29-2023, Resolution: 1280x720, Response Time: 315ms
Name: 有線新聞, URL: http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8, Date: 03-26-2024, Resolution: 1280x720, Response Time: 317ms
Name: 有線新聞, URL: http://61.10.2.140/live_freedirect/freehd209_h.live/playlist.m3u8, Date: 03-10-2024, Resolution: 1280x720, Response Time: 317ms
Name: 有線新聞, URL: http://61.10.2.141:80/live_freedirect/freehd209_h.live/chunklist.m3u8, Date: 12-04-2023, Resolution: 1280x720, Response Time: 318ms
Name: 有線新聞, URL: http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u, Date: 03-26-2024, Resolution: 1280x720, Response Time: 319ms
Name: 有線新聞, URL: http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8, Date: 10-02-2023, Resolution: 1280x720, Response Time: 319ms
Name: 有線新聞, URL: http://61.10.2.151:80/live_freedirect/freehd209_h.live/chunklist_w1201085709.m3u8, Date: 01-18-2024, Resolution: 1280x720, Response Time: 319ms
Name: 有線新聞, URL: http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u, Date: 12-04-2023, Resolution: 1280x720, Response Time: 320ms
Name: 有線新聞, URL: http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u, Date: 03-26-2024, Resolution: 1280x720, Response Time: 322ms
Name: 有線新聞, URL: http://cm61-10-2-140.hkcable.com.hk/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8, Date: 02-26-2024, Resolution: 1280x720, Response Time: 711ms
Name: 有線新聞, URL: https://uc6.i-cable.com/live_freedirect/freehd209_h.live/playlist.m3u8, Date: 03-28-2024, Resolution: 1280x720, Response Time: 1320ms
Name: 有線新聞, URL: http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8, Date: 10-20-2023, Resolution: 1280x720, Response Time: 1720ms
Name: 有線新聞, URL: http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u, Date: 01-30-2024, Resolution: 1280x720, Response Time: 1722ms
Name: 有線新聞, URL: http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/playlist.m3u8, Date: 12-05-2023, Resolution: 1047x576, Response Time: 1268ms
Name: 有線新聞, URL: http://61.10.2.140:80/live_freed, Date: 03-30-2023, Resolution: None, Response Time: 304ms
Name: 有線新聞, URL: http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8, Date: 12-04-2023, Resolution: None, Response Time: 310ms
Name: 有線新聞, URL: http://61.10.2.151:80/live_freedirect/freehd209_h.live/chunklist_w1201085709.m3u8, Date: 03-17-2023, Resolution: None, Response Time: 313ms
Name: 有線新聞, URL: http://61.10.2.140/live_freedirect/freehd209_h.live/playlist.m3u8, Date: 12-04-2023, Resolution: None, Response Time: 318ms
Name: 有線新聞, URL: http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8, Date: 12-04-2023, Resolution: None, Response Time: 320ms
Name: 有線新聞, URL: http://61.10.2.151:80/live_freed, Date: 03-30-2023, Resolution: None, Response Time: 321ms
Name: 有線新聞, URL: http://61.10.2.134:80/live_freedirect/freehd209_h.live/chunklist.m3u8, Date: 04-13-2023, Resolution: None, Response Time: 614ms
Name: 有線新聞, URL: http://61.10.2.148:80/live_freedirect/freehd209_h.live/chunklist.m3u8, Date: 04-13-2023, Resolution: None, Response Time: 828ms
Name: 有線新聞, URL: https://uc6.i-cable.com/live_freedirect/freehd209_h.live/playlist.m3u8, Date: 03-30-2023, Resolution: None, Response Time: 1388ms
Name: 有線新聞, URL: http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8, Date: 12-04-2023, Resolution: None, Response Time: 1723ms
Name: 有線新聞, URL: http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/chunklist_w1949275579.m3u8, Date: 12-04-2023, Resolution: None, Response Time: 1724ms
Name: 時尚台FTV, URL: http://50.7.238.114:8278/fashiontv_twn/playlist.m3u8?tid=ma97f669e7343&ct=18335&tsum=732ba26aa334bf6c1fad8812deda83d1, Date: 12-07-2023, Resolution: 1280x720, Response Time: 294ms
Name: 時尚台FTV, URL: http://50.7.238.114:8278/fashiontv_twn/playlist.m3u8?tid=MABA6457047364570473&ct=18393&tsum=82840dc94ca1ecca47ac4c26d3ee4afc, Date: 03-18-2024, Resolution: 1280x720, Response Time: 299ms
Name: 時尚台FTV, URL: http://80.94.54.42/fashiontv/stream/playlist.m3u8?$800x450, Date: 03-04-2024, Resolution: 800x453, Response Time: 336ms
Name: 時尚台FTV, URL: http://80.94.54.42/fashiontv/stream/playlist.m3u8, Date: 03-27-2024, Resolution: 800x453, Response Time: 338ms
Name: 時尚台FTV, URL: http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8, Date: 03-15-2024, Resolution: 800x453, Response Time: 698ms
Name: 時尚台FTV, URL: http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8, Date: 02-09-2024, Resolution: 800x450, Response Time: 698ms
Name: 時尚台FTV, URL: http://80.94.54.42/fashiontv/stream/playlist.m3u8, Date: 01-28-2024, Resolution: 794x450, Response Time: 335ms
Name: 時尚台FTV, URL: http://50.7.238.114:8278/fashiontv_twn/playlist.m3u8?tid=ma97f669e7343&ct=18335&tsum=732ba26aa334bf6c1fad8812deda83d1, Date: 03-27-2024, Resolution: None, Response Time: 299ms
Name: 時尚台FTV, URL: https://epg.pw/stream/23fe8dae8925e6b180c6c7970f362418403d3081aa683ef00221572f424ae392.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 462ms
Name: 长城精品, URL: http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8, Date: 12-04-2023, Resolution: 1920x1920, Response Time: 25ms
Name: 长城精品, URL: http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8, Date: 12-04-2023, Resolution: 1280x720, Response Time: 26ms
Name: 长城精品, URL: http://38.64.72.148/hls/modn/list/4008/chunklist0.m3u8, Date: 08-14-2023, Resolution: None, Response Time: 37ms
Name: 长城精品, URL: http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8, Date: 05-28-2023, Resolution: None, Response Time: 37ms
Name: 长城精品, URL: http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8, Date: 03-17-2023, Resolution: None, Response Time: 37ms
Name: TVBS新闻台, URL: http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8, Date: 03-04-2024, Resolution: 1920x1080, Response Time: 34ms
Name: TVBS新闻台, URL: http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8, Date: 03-27-2024, Resolution: 1920x1080, Response Time: 35ms
Name: TVBS新闻台, URL: http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8, Date: 03-05-2024, Resolution: 1920x1080, Response Time: 35ms
Name: TVBS新闻台, URL: http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8, Date: 01-13-2024, Resolution: 1920x1080, Response Time: 35ms
Name: TVBS新闻台, URL: http://38.64.72.148/hls/modn/list/4006/playlist.m3u8, Date: 03-25-2024, Resolution: 1920x1080, Response Time: 36ms
Name: TVBS新闻台, URL: http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8, Date: 03-01-2024, Resolution: 1920x1080, Response Time: 36ms
Name: TVBS新闻台, URL: http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8, Date: 03-26-2024, Resolution: 1920x1080, Response Time: 38ms
Name: TVBS新闻台, URL: http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8?$1920x1080, Date: 03-28-2024, Resolution: 1920x1080, Response Time: 40ms
Name: TVBS新闻台, URL: http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8, Date: 03-20-2024, Resolution: 1920x1080, Response Time: 40ms
Name: TVBS新闻台, URL: http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8, Date: 10-31-2023, Resolution: 1920x1080, Response Time: 43ms
Name: TVBS新闻台, URL: http://198.16.100.90:8278/tvbs_n/playlist.m3u8?tid=MECE3233774032337740&ct=19225&tsum=47a22a993d8e9b29582dfde5631c78b0, Date: 02-04-2024, Resolution: 1920x1080, Response Time: 301ms
Name: TVBS新闻台, URL: http://198.16.100.90:8278/tvbs_n/playlist.m3u8?tid=MECE3233774032337740&ct=19225&tsum=47a22a993d8e9b29582dfde5631c78b0, Date: 03-27-2024, Resolution: 1920x1080, Response Time: 303ms
Name: TVBS新闻台, URL: http://50.7.238.114:8278/tvbs_n/playlist.m3u8?tid=MECE3233774032337740&ct=19225&tsum=47a22a993d8e9b29582dfde5631c78b0, Date: 03-27-2024, Resolution: 1920x1080, Response Time: 304ms
Name: TVBS新闻台, URL: http://198.16.100.90:8278/tvbs_n/playlist.m3u8?tid=MA4A2233260122332601&ct=19249&tsum=513a9dcb42fa8b98e1792d513dd3e2ee, Date: 09-14-2023, Resolution: 1920x1080, Response Time: 304ms
Name: TVBS新闻台, URL: http://198.16.100.90:8278/tvbs_n/playlist.m3u8?tid=MEFE5283322452833224&ct=19226&tsum=5f4e9bb0782ab3aae36328763cba2ffd, Date: 03-26-2024, Resolution: 1920x1080, Response Time: 305ms
Name: TVBS新闻台, URL: http://198.16.100.90:8278/tvbs_n/playlist.m3u8?tid=MEFE5283322452833224&ct=19226&tsum=5f4e9bb0782ab3aae36328763cba2ffd, Date: 03-26-2024, Resolution: 1920x1080, Response Time: 307ms
Name: TVBS新闻台, URL: http://ali.hlspull.yximgs.com/live/twlivezozwhzxozhzzzlfhzlzszcnxzfvbhzdzwzfzzdsswvtvbsxw.flv, Date: 03-12-2024, Resolution: 1920x1080, Response Time: 367ms
Name: TVBS新闻台, URL: https://epg.pw/stream/3a8d129a03f92db91cefa8f474b876f921d9b1b8346b42b1be50e7bcc7287940.m3u8, Date: 03-23-2024, Resolution: 1920x1080, Response Time: 477ms
Name: TVBS新闻台, URL: http://awei.beimua.com/iptv.php?id=54, Date: 06-02-2023, Resolution: None, Response Time: 412ms
Name: TVBS新闻台, URL: https://epg.pw/stream/e5ea85f8c05b463598deb2bd3490272191a18b6235807e15ce8876809c014396.m3u8, Date: 08-23-2023, Resolution: None, Response Time: 527ms
Name: TVBS新闻台, URL: https://epg.pw/stream/0f40c5b9e7af9348e5d9afb6b9c63c903e1053bf584d9430b2785c746bc3ec2d.m3u8, Date: 08-23-2023, Resolution: None, Response Time: 640ms
Name: TVBS亚洲台, URL: http://38.64.72.148/hls/modn/list/4005/playlist.m3u8, Date: 03-28-2024, Resolution: 1920x1080, Response Time: 35ms
Name: TVBS亚洲台, URL: http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8, Date: 05-28-2023, Resolution: None, Response Time: 34ms
Name: TVBS亚洲台, URL: http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8, Date: 05-28-2023, Resolution: None, Response Time: 34ms
Name: TVBS亚洲台, URL: http://38.64.72.148/hls/modn/list/4005/playlist.m3u8, Date: 03-05-2023, Resolution: None, Response Time: 34ms
Name: TVBS亚洲台, URL: http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8, Date: 05-28-2023, Resolution: None, Response Time: 1054ms
Name: TVBS亚洲台, URL: http://abcnew.site:8880/3ca7123n11/ewfr543ds/71045, Date: 02-08-2024, Resolution: None, Response Time: 1514ms
Name: 东森美洲卫视, URL: http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8, Date: 08-14-2023, Resolution: None, Response Time: 25ms
Name: 东森美洲卫视, URL: https://epg.pw/stream/568e26b29122e84e3527b97eca553332274777bdf39873fb234fb6581a3f6a59.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 482ms
Name: 华语电视2, URL: http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8, Date: 12-16-2023, Resolution: 1920x1080, Response Time: 29ms
Name: 华语电视2, URL: https://epg.pw/stream/1bc31c5aef3c9f590724f97413d8e11a265d4268a4624043f3a9bf0691373cd9.m3u8, Date: 01-05-2024, Resolution: 1280x720, Response Time: 641ms
Name: 华语电视2, URL: http://38.64.72.148:80/hls/modn/list/4002/chunklist1.m3u8, Date: 01-04-2024, Resolution: 720x480, Response Time: 29ms
Name: 华语电视2, URL: http://38.64.72.148/hls/modn/list/4002/chunklist0.m3u8, Date: 08-14-2023, Resolution: None, Response Time: 25ms
Name: 华语电视2, URL: http://38.64.72.148/hls/modn/list/4002/chunklist0.m3u8, Date: 04-13-2023, Resolution: None, Response Time: 26ms
Name: 华语电视3, URL: http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8, Date: 01-30-2024, Resolution: 1920x1080, Response Time: 27ms
Name: 华语电视3, URL: https://epg.pw/stream/80afbedd74757842c4b170d0e10858e4790d45705b8ed54493a04f0438d00c45.m3u8, Date: 01-30-2024, Resolution: 1280x720, Response Time: 636ms
Name: 华语电视3, URL: http://38.64.72.148:80/hls/modn/list/4003/chunklist1.m3u8, Date: 03-13-2024, Resolution: 720x528, Response Time: 32ms
Name: 华语电视3, URL: http://38.64.72.148/hls/modn/list/4003/chunklist0.m3u8, Date: 04-13-2023, Resolution: None, Response Time: 26ms
Name: 华语电视3, URL: http://38.64.72.148/hls/modn/list/4003/chunklist0.m3u8, Date: 08-14-2023, Resolution: None, Response Time: 27ms
Name: TW台视新闻, URL: http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8, Date: 03-14-2024, Resolution: 1920x1080, Response Time: 25ms
Name: TW台视新闻, URL: http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8, Date: 03-19-2024, Resolution: 1920x1080, Response Time: 26ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?blog.ntnas.top, Date: 08-14-2023, Resolution: 1920x1920, Response Time: 277ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8, Date: 03-27-2024, Resolution: 1920x1080, Response Time: 274ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8, Date: 03-23-2024, Resolution: 1920x1080, Response Time: 275ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8?$2M1920x1080, Date: 03-23-2024, Resolution: 1920x1080, Response Time: 275ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8, Date: 02-23-2024, Resolution: 1920x1080, Response Time: 275ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?blog.ntnas.top, Date: 03-22-2024, Resolution: 1920x1080, Response Time: 276ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8, Date: 08-14-2023, Resolution: 1920x1080, Response Time: 276ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8, Date: 02-12-2024, Resolution: 1920x1080, Response Time: 276ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8, Date: 10-27-2023, Resolution: 1920x1080, Response Time: 277ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8, Date: 03-06-2024, Resolution: 1920x1080, Response Time: 277ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8, Date: 11-16-2023, Resolution: 1920x1080, Response Time: 278ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8, Date: 05-17-2023, Resolution: None, Response Time: 275ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8?$2M1920x1080, Date: 03-05-2023, Resolution: None, Response Time: 276ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8, Date: 08-14-2023, Resolution: None, Response Time: 276ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8, Date: 05-28-2023, Resolution: None, Response Time: 276ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8, Date: 12-04-2023, Resolution: None, Response Time: 277ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8, Date: 05-25-2023, Resolution: None, Response Time: 278ms
Name: 番薯, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?$2M1920x1080, Date: 03-05-2023, Resolution: None, Response Time: 278ms
Name: 番薯, URL: https://epg.pw/stream/29719a881fa98edec1c00d1b5717064d4d3e8d27450ecf47ddf2cd1cd0970ab7.m3u8, Date: 05-25-2023, Resolution: None, Response Time: 638ms
